TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX000149,AC00333,0.4035960299508946,2023-07-28 16:29:23,Debit,Memphis,D000330,140.212.253.222,M077,ATM,1.1988682768479781,Doctor,0.2942607775305022,-0.20336697570787826,0,2024-11-04 08:10:23
TX000150,AC00279,-0.11116122827204358,2023-02-06 17:48:55,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,0.5258839373903706,Retired,-0.3973766720045019,-0.20336697570787826,2,2024-11-04 08:12:18
TX000151,AC00072,-0.7861828338861488,2023-07-24 18:08:43,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,1.9840166728818536,Retired,-0.10096062220378584,-0.20336697570787826,2,2024-11-04 08:09:04
TX000152,AC00242,0.11974731343247601,2023-11-20 16:29:48,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,-0.5396746000841744,Engineer,2.439748376088066,-0.20336697570787826,2,2024-11-04 08:08:14
TX000153,AC00303,-0.10380460657712519,2023-10-09 16:52:47,Debit,San Antonio,D000605,216.32.4.105,M078,Online,-1.3809050244061838,Student,0.5624467273501977,-0.20336697570787826,1,2024-11-04 08:08:34
TX000154,AC00442,0.6804318921433161,2023-11-03 16:45:52,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,0.9184581354073084,Doctor,2.044526976353778,-0.20336697570787826,0,2024-11-04 08:09:41
TX000155,AC00087,0.26870171438612833,2023-02-15 16:41:11,Debit,Tucson,D000481,82.88.241.226,M081,ATM,-0.4275105435079065,Engineer,1.7622259765435722,-0.20336697570787826,0,2024-11-04 08:09:58
TX000156,AC00174,-0.7393617182390512,2023-09-04 17:59:51,Credit,Seattle,D000226,34.92.221.183,M058,Online,-0.4835925717960405,Engineer,0.7177122772458109,-0.20336697570787826,0,2024-11-04 08:11:01
TX000157,AC00421,-0.7041599396614975,2023-07-27 16:22:52,Credit,New York,D000436,182.225.2.156,M092,Online,-1.3809050244061838,Student,-0.6796776718147076,-0.20336697570787826,1,2024-11-04 08:12:04
TX000158,AC00111,1.7369665237864162,2023-04-17 16:08:34,Credit,Memphis,D000108,191.91.45.159,M030,Branch,1.311032333424246,Doctor,0.12488017764437878,-0.20336697570787826,0,2024-11-04 08:08:40
TX000159,AC00275,-0.9018261767913155,2023-09-19 17:38:18,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,-1.212658939541782,Student,0.02607482771080676,-0.20336697570787826,1,2024-11-04 08:11:40
TX000160,AC00492,-0.9266805575643344,2023-05-31 16:37:39,Debit,Washington,D000310,215.97.143.157,M035,Online,0.9745401636954424,Doctor,-0.29857132207092985,-0.20336697570787826,0,2024-11-04 08:06:30
TX000161,AC00380,-0.5450987780615553,2023-10-09 17:20:09,Credit,Louisville,D000491,167.104.180.235,M002,Online,0.46980190910223674,Doctor,0.8024025771888725,-0.20336697570787826,0,2024-11-04 08:07:31
TX000162,AC00227,0.03256790867400319,2023-01-09 16:12:01,Debit,Detroit,D000076,128.16.32.183,M049,Branch,-0.6518386566604424,Doctor,2.3268279761639836,-0.20336697570787826,2,2024-11-04 08:06:33
TX000163,AC00257,-0.8162624786667734,2023-05-26 18:15:08,Credit,Tucson,D000456,10.144.131.89,M085,Branch,0.6380479939666386,Retired,-0.9478636216344031,-0.20336697570787826,1,2024-11-04 08:09:22
TX000164,AC00062,-0.7674131355430391,2023-08-14 17:43:17,Debit,Nashville,D000115,161.168.126.136,M028,Branch,1.423196390000514,Doctor,0.06841997768233762,-0.20336697570787826,0,2024-11-04 08:07:39
TX000166,AC00182,-0.2275264826519451,2023-01-31 18:31:22,Debit,Memphis,D000371,161.71.2.223,M044,ATM,-0.5957566283723084,Engineer,0.6330219773027491,-0.20336697570787826,1,2024-11-04 08:12:15
TX000167,AC00478,-0.5908885916018888,2023-02-14 16:07:01,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,1.7036065314411837,Retired,2.086872126325309,-0.20336697570787826,2,2024-11-04 08:08:42
TX000168,AC00332,0.7156680474577619,2023-05-02 17:03:29,Credit,Chicago,D000606,110.150.1.201,M010,Online,0.46980190910223674,Retired,0.5906768273312183,1.526467658301365,1,2024-11-04 08:09:09
TX000169,AC00202,0.02149859939473349,2023-12-04 17:07:34,Debit,Houston,D000281,183.39.94.209,M007,Branch,-0.7640027132367103,Engineer,-1.187819471473078,-0.20336697570787826,2,2024-11-04 08:08:45
TX000170,AC00331,-0.055849058612586586,2023-05-16 17:26:37,Debit,Detroit,D000148,219.193.239.152,M013,ATM,-1.268740967829916,Student,-0.15742082216582698,-0.20336697570787826,1,2024-11-04 08:07:38
TX000171,AC00474,1.6493402214483457,2023-03-20 16:58:12,Debit,Houston,D000436,139.23.212.102,M018,Branch,-0.7640027132367103,Engineer,-1.4560054212927735,-0.20336697570787826,0,2024-11-04 08:09:15
TX000172,AC00268,-0.6150554376370647,2023-08-25 18:01:38,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,0.6380479939666386,Retired,-0.3409164720424607,-0.20336697570787826,2,2024-11-04 08:07:34
TX000173,AC00247,-0.41563598692574755,2023-05-15 17:25:28,Debit,Chicago,D000666,130.92.201.49,M088,Online,1.7596885597293177,Retired,-1.089014121539506,-0.20336697570787826,2,2024-11-04 08:06:30
TX000174,AC00298,-0.12793707587540898,2023-05-29 16:50:10,Debit,Denver,D000327,184.59.28.72,M094,Branch,-1.268740967829916,Student,-1.187819471473078,-0.20336697570787826,1,2024-11-04 08:06:52
TX000175,AC00106,-0.4421748278064813,2023-03-22 16:10:14,Debit,Chicago,D000061,120.170.93.69,M046,Online,-1.156576911253648,Student,-1.4277753213117528,-0.20336697570787826,1,2024-11-04 08:07:37
TX000176,AC00035,-0.7730165436564583,2023-05-19 16:52:53,Debit,Portland,D000059,155.37.19.43,M022,Branch,-1.04441285467738,Student,-1.4983505712643044,-0.20336697570787826,1,2024-11-04 08:11:12
TX000178,AC00273,1.6998396479429028,2023-05-22 16:22:36,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,-1.4369870526943178,Student,0.6189069273122388,-0.20336697570787826,1,2024-11-04 08:10:39
TX000179,AC00156,-0.2098224631524918,2023-12-18 16:47:17,Debit,Phoenix,D000455,61.95.76.233,M049,Online,1.479278418288648,Retired,-1.0466689715679751,-0.20336697570787826,1,2024-11-04 08:07:50
TX000180,AC00010,-0.907292077957166,2023-11-21 16:57:43,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,0.5258839373903706,Engineer,-0.9337485716438928,-0.20336697570787826,1,2024-11-04 08:06:29
TX000181,AC00036,1.5199805605232144,2023-07-19 17:03:58,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,-0.20318243035537073,Doctor,0.040189877701317045,-0.20336697570787826,0,2024-11-04 08:08:27
TX000182,AC00149,0.5343651370886038,2023-04-19 16:36:03,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,0.7502120505429065,Doctor,-0.5385271719096048,-0.20336697570787826,0,2024-11-04 08:12:06
TX000183,AC00225,0.008160425480582309,2023-11-13 16:11:52,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,1.5914424748649159,Retired,-0.28445627208041957,-0.20336697570787826,0,2024-11-04 08:08:00
TX000184,AC00077,-0.6434162455730821,2023-04-07 16:38:15,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,-1.4369870526943178,Student,1.1411637769611196,-0.20336697570787826,1,2024-11-04 08:10:53
TX000185,AC00440,-0.331412981539999,2023-01-03 16:46:36,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,0.8062940788310404,Doctor,2.5244386760311275,-0.20336697570787826,0,2024-11-04 08:10:16
TX000186,AC00321,0.34759632555359476,2023-01-30 16:15:49,Debit,Portland,D000301,30.229.179.194,M062,ATM,0.8062940788310404,Engineer,-0.15742082216582698,-0.20336697570787826,2,2024-11-04 08:08:21
TX000187,AC00099,2.5568860754009015,2023-09-06 16:44:02,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,1.8718526163055855,Retired,-0.891403421672362,-0.20336697570787826,2,2024-11-04 08:06:44
TX000188,AC00258,1.142214598815463,2023-03-02 16:11:53,Debit,Mesa,D000091,200.22.195.243,M084,ATM,0.9745401636954424,Retired,-0.9619786716249134,-0.20336697570787826,1,2024-11-04 08:12:15
TX000189,AC00132,-0.9871492377576125,2023-10-23 17:24:07,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,0.8623761071191745,Engineer,1.7622259765435722,-0.20336697570787826,1,2024-11-04 08:11:53
TX000190,AC00113,-0.2825636384162648,2023-01-04 16:02:09,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,-0.3714285152197726,Doctor,1.6210754766384692,-0.20336697570787826,0,2024-11-04 08:10:23
TX000191,AC00396,3.86550531867408,2023-07-10 17:49:18,Debit,Washington,D000569,188.124.181.12,M072,Branch,1.9279346445937195,Retired,0.6330219773027491,-0.20336697570787826,2,2024-11-04 08:06:50
TX000193,AC00265,0.5046292596769006,2023-09-11 16:27:39,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,-0.09101837377910281,Doctor,-0.2703412220899093,-0.20336697570787826,0,2024-11-04 08:11:50
TX000194,AC00047,-0.0602492809347809,2023-01-27 17:35:05,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,-1.100494882965514,Student,-1.3572000713592014,-0.20336697570787826,1,2024-11-04 08:10:24
TX000196,AC00363,-1.0134130647432091,2023-03-27 16:42:16,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,0.3015558242378349,Doctor,0.15311027762539936,-0.20336697570787826,0,2024-11-04 08:10:11
TX000198,AC00107,-0.9547663516052145,2023-07-24 17:02:18,Debit,Tucson,D000082,96.115.67.230,M069,Branch,0.9745401636954424,Retired,-0.6373325218431768,-0.20336697570787826,2,2024-11-04 08:11:15
TX000200,AC00358,0.6703938849708106,2023-07-31 16:25:26,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,0.46980190910223674,Retired,1.6351905266289795,-0.20336697570787826,0,2024-11-04 08:08:01
TX000201,AC00113,0.032017880883729026,2023-06-12 17:32:52,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,-1.4369870526943178,Student,-1.4983505712643044,-0.20336697570787826,1,2024-11-04 08:09:48
TX000202,AC00010,-0.9863241960722011,2023-11-30 16:52:42,Debit,Atlanta,D000129,16.51.235.240,M017,Online,-0.09101837377910281,Doctor,0.576561777340708,-0.20336697570787826,2,2024-11-04 08:10:20
TX000203,AC00499,0.054053369231592104,2023-11-15 18:57:38,Debit,Tucson,D000357,179.43.245.131,M097,Branch,0.8062940788310404,Engineer,0.4354112774356051,-0.20336697570787826,0,2024-11-04 08:08:42
TX000206,AC00020,-0.03456985847635054,2023-08-24 16:47:21,Debit,Denver,D000582,205.69.66.135,M092,ATM,1.311032333424246,Retired,-0.8067131217293002,-0.20336697570787826,1,2024-11-04 08:10:00
TX000207,AC00181,1.727272283982832,2023-05-04 16:21:31,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,-0.7640027132367103,Engineer,-0.17153587215633725,-0.20336697570787826,0,2024-11-04 08:06:49
TX000208,AC00370,0.644370695143459,2023-02-06 17:46:59,Debit,Houston,D000589,140.212.253.222,M061,ATM,0.07722771108529905,Engineer,0.3224908775115228,-0.20336697570787826,2,2024-11-04 08:11:46
TX000209,AC00453,0.7667862552163774,2023-02-17 18:16:05,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,0.5258839373903706,Doctor,1.3246594268377532,-0.20336697570787826,0,2024-11-04 08:07:31
TX000211,AC00249,0.023492450134477684,2023-02-24 16:23:22,Debit,Portland,D000700,21.190.11.223,M098,ATM,1.1427862485598441,Doctor,0.5342166273691771,-0.20336697570787826,0,2024-11-04 08:08:15
TX000213,AC00301,1.3616756871348994,2023-12-07 16:20:08,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,0.9184581354073084,Retired,-0.6796776718147076,-0.20336697570787826,1,2024-11-04 08:07:23
TX000214,AC00380,-0.6230308405960417,2023-03-20 18:28:48,Debit,Louisville,D000531,184.146.10.88,M088,ATM,0.5819659656785047,Engineer,0.7177122772458109,-0.20336697570787826,2,2024-11-04 08:12:15
TX000216,AC00006,-0.7673443820692549,2023-05-24 16:25:50,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,-1.100494882965514,Student,1.1552788269516299,-0.20336697570787826,1,2024-11-04 08:07:46
TX000219,AC00070,2.035597237168456,2023-07-07 18:03:43,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,-0.6518386566604424,Engineer,0.576561777340708,-0.20336697570787826,2,2024-11-04 08:07:32
TX000220,AC00417,0.21717098578480706,2023-01-06 17:01:53,Debit,Omaha,D000676,78.100.105.143,M088,ATM,1.0306221919835763,Doctor,0.8447477271604035,-0.20336697570787826,0,2024-11-04 08:10:07
TX000221,AC00391,-0.5724970373645927,2023-10-19 16:42:37,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,-0.034936345490968856,Doctor,-1.1031291715300162,-0.20336697570787826,2,2024-11-04 08:07:12
TX000222,AC00414,0.6442675649327825,2023-11-28 16:49:27,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,1.7596885597293177,Retired,-1.1737044214825676,-0.20336697570787826,2,2024-11-04 08:08:02
TX000223,AC00004,0.8586408961921816,2023-07-10 17:15:27,Debit,Columbus,D000183,188.205.152.176,M064,ATM,1.0867042202717103,Retired,0.15311027762539936,-0.20336697570787826,2,2024-11-04 08:10:31
TX000224,AC00047,0.5472907901600492,2023-06-26 18:25:21,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,-0.9322487981011122,Engineer,-1.484235521273794,-0.20336697570787826,0,2024-11-04 08:07:53
TX000225,AC00198,0.7155305405101935,2023-01-13 16:44:26,Debit,Chicago,D000315,136.104.90.223,M077,ATM,0.7502120505429065,Engineer,-0.7925980717387899,-0.20336697570787826,1,2024-11-04 08:11:40
TX000226,AC00314,0.6479802525171338,2023-12-19 16:55:17,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,0.6941300222547726,Retired,-0.016270322260724102,-0.20336697570787826,2,2024-11-04 08:10:02
TX000227,AC00212,-0.4620789584670317,2023-09-28 16:20:57,Debit,San Diego,D000440,35.67.21.23,M087,Branch,-0.20318243035537073,Doctor,2.4256333260975556,-0.20336697570787826,0,2024-11-04 08:11:01
TX000228,AC00115,0.9747655134138381,2023-01-09 16:54:58,Debit,Boston,D000666,80.92.209.207,M009,ATM,-1.268740967829916,Student,0.7882875271983623,-0.20336697570787826,1,2024-11-04 08:09:39
TX000231,AC00401,0.7756898300714424,2023-11-02 16:36:37,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,-0.09101837377910281,Doctor,0.5483316773596874,-0.20336697570787826,0,2024-11-04 08:06:52
TX000232,AC00430,1.4008651671919414,2023-02-20 18:41:43,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,-0.25926445864350467,Doctor,0.054304927691827334,3.2563022923106084,0,2024-11-04 08:09:04
TX000234,AC00345,-0.7102789988282987,2023-01-23 16:50:31,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,0.3576378525259688,Doctor,0.2942607775305022,-0.20336697570787826,0,2024-11-04 08:09:17
TX000235,AC00430,-1.0067096010492416,2023-11-13 18:26:24,Debit,San Jose,D000571,93.170.203.44,M010,ATM,-0.31534648693163864,Doctor,-1.0043238215964443,-0.20336697570787826,0,2024-11-04 08:12:22
TX000236,AC00175,-0.8390198784893715,2023-09-19 17:16:46,Credit,Milwaukee,D000519,161.25.82.11,M087,ATM,0.6380479939666386,Retired,0.576561777340708,-0.20336697570787826,0,2024-11-04 08:07:36
TX000237,AC00177,1.5078799491371804,2023-11-27 16:05:27,Debit,Memphis,D000167,107.247.202.71,M037,Branch,0.18939176766156696,Engineer,-1.5548107712263455,-0.20336697570787826,2,2024-11-04 08:10:54
TX000239,AC00394,-0.9111078957521939,2023-01-17 16:03:41,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,0.46980190910223674,Retired,0.7035972272553006,-0.20336697570787826,1,2024-11-04 08:06:43
TX000240,AC00026,-0.7961520875848701,2023-05-04 16:44:56,Credit,Louisville,D000419,13.88.251.53,M098,Online,-0.7079206849485763,Engineer,0.3366059275020331,-0.20336697570787826,0,2024-11-04 08:08:06
TX000242,AC00215,0.998451085132524,2023-02-06 17:57:28,Debit,Portland,D000609,211.97.88.141,M031,Branch,-0.7079206849485763,Engineer,0.13899522763488906,-0.20336697570787826,1,2024-11-04 08:10:37
TX000243,AC00202,-0.42832100283894803,2023-10-23 17:16:20,Debit,Nashville,D000235,32.13.122.242,M052,ATM,-1.3248229961180498,Student,2.284482826192453,-0.20336697570787826,1,2024-11-04 08:11:52
TX000244,AC00400,-0.7554844078414659,2023-07-31 16:13:12,Credit,Memphis,D000191,85.240.254.83,M069,Online,0.6380479939666386,Engineer,0.9717831770749961,-0.20336697570787826,0,2024-11-04 08:08:18
TX000245,AC00004,-0.8849815757141658,2024-01-01 16:08:49,Debit,Louisville,D000214,148.25.159.90,M061,Branch,0.8062940788310404,Retired,0.5059865273881565,-0.20336697570787826,1,2024-11-04 08:11:28
TX000246,AC00260,-0.6905467518522092,2023-02-20 17:30:19,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,1.8157705880174517,Retired,-0.9196335216533825,-0.20336697570787826,2,2024-11-04 08:11:17
TX000247,AC00415,-0.9076358453260875,2023-11-06 17:22:58,Debit,Philadelphia,D000158,29.168.185.63,M080,Branch,-1.268740967829916,Student,-0.552642221900115,-0.20336697570787826,0,2024-11-04 08:07:21
TX000248,AC00337,0.6667843275971357,2023-10-19 16:14:15,Debit,Fresno,D000411,60.166.231.236,M012,Online,-1.212658939541782,Student,-0.6514475718336871,-0.20336697570787826,1,2024-11-04 08:09:56
TX000249,AC00253,1.8697982351376539,2023-09-12 16:43:27,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,0.46980190910223674,Doctor,0.9153229771129548,-0.20336697570787826,1,2024-11-04 08:08:33
TX000250,AC00126,-0.7719164880759098,2023-01-09 16:09:48,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,0.3576378525259688,Engineer,0.5342166273691771,-0.20336697570787826,2,2024-11-04 08:11:21
TX000251,AC00304,1.5896965829404788,2023-09-04 18:13:25,Debit,Phoenix,D000651,177.116.108.246,M005,Online,0.6941300222547726,Engineer,-0.03038537225123439,-0.20336697570787826,2,2024-11-04 08:09:35
TX000253,AC00041,0.25299154562641935,2023-12-22 16:27:49,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,1.2549503051361122,Retired,0.3224908775115228,-0.20336697570787826,2,2024-11-04 08:09:59
TX000254,AC00442,-0.2720443569272693,2023-08-30 16:11:47,Debit,Seattle,D000556,52.196.112.199,M021,ATM,-1.4930690809824516,Student,-1.5124656212548147,-0.20336697570787826,1,2024-11-04 08:10:35
TX000255,AC00430,-0.24306476772719343,2023-12-25 16:58:19,Debit,Atlanta,D000207,96.115.67.230,M010,Online,-1.4930690809824516,Student,-0.7784830217482797,-0.20336697570787826,1,2024-11-04 08:11:36
TX000256,AC00258,-0.20662542662152256,2023-05-08 16:45:11,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,-0.31534648693163864,Doctor,-0.4820669719475636,-0.20336697570787826,0,2024-11-04 08:11:36
TX000258,AC00430,0.14800499115781685,2023-02-13 17:18:15,Debit,San Jose,D000453,6.44.165.160,M042,Online,-1.4930690809824516,Student,0.39306612746407427,-0.20336697570787826,1,2024-11-04 08:10:09
TX000259,AC00363,0.46918684394110194,2023-09-06 16:28:38,Debit,Memphis,D000136,80.92.209.207,M091,ATM,0.8062940788310404,Doctor,1.3387744768282634,-0.20336697570787826,0,2024-11-04 08:08:15
TX000260,AC00307,0.050821955963730736,2023-05-26 18:12:50,Credit,Portland,D000503,201.114.165.141,M040,Branch,0.5258839373903706,Engineer,-1.0748990715489957,-0.20336697570787826,1,2024-11-04 08:07:23
TX000261,AC00085,-0.7664162101731671,2023-09-18 17:31:23,Debit,Boston,D000014,135.29.211.116,M094,ATM,-1.212658939541782,Student,0.477756427407136,-0.20336697570787826,1,2024-11-04 08:11:00
TX000262,AC00448,-0.9446595909589246,2023-08-14 18:13:38,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,0.8062940788310404,Engineer,0.576561777340708,-0.20336697570787826,2,2024-11-04 08:08:06
TX000263,AC00194,-0.8618804085226461,2023-02-08 18:18:07,Credit,Seattle,D000388,150.231.20.169,M061,Online,-1.100494882965514,Student,-0.8349432217103208,-0.20336697570787826,1,2024-11-04 08:07:05
TX000265,AC00366,0.653343023472308,2023-07-31 16:01:00,Debit,Louisville,D000257,81.102.230.41,M098,Branch,-0.09101837377910281,Engineer,0.6753671272742799,-0.20336697570787826,0,2024-11-04 08:11:13
TX000266,AC00338,-0.9806864112218898,2023-04-05 18:37:10,Debit,Fort Worth,D000482,152.234.65.155,M055,ATM,-0.034936345490968856,Engineer,0.5059865273881565,-0.20336697570787826,0,2024-11-04 08:08:25
TX000268,AC00424,0.8175263188691794,2023-07-07 16:38:12,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,-0.09101837377910281,Engineer,-1.385430171340222,-0.20336697570787826,0,2024-11-04 08:10:49
TX000269,AC00147,-0.0941103667735409,2023-07-03 18:01:00,Credit,Washington,D000508,26.240.219.199,M094,Online,-1.04441285467738,Engineer,-0.9478636216344031,-0.20336697570787826,2,2024-11-04 08:11:05
TX000270,AC00171,-0.6879341198484062,2023-02-06 16:09:48,Debit,Denver,D000470,211.42.9.0,M033,Branch,1.5353604465767818,Retired,-1.4418903713022633,-0.20336697570787826,0,2024-11-04 08:08:43
TX000271,AC00023,-0.3506983309364908,2023-08-25 16:52:28,Debit,San Francisco,D000623,198.73.211.114,M088,Online,0.9184581354073084,Retired,-0.3126863720614401,-0.20336697570787826,2,2024-11-04 08:06:31
TX000272,AC00263,-0.16128251066078694,2023-06-01 16:51:11,Debit,San Jose,D000056,134.222.122.238,M058,ATM,-0.14710040206723676,Engineer,1.7763410265340824,-0.20336697570787826,0,2024-11-04 08:07:55
TX000273,AC00423,-0.8717121552737987,2023-03-28 18:30:25,Debit,El Paso,D000618,89.21.156.229,M081,Online,-0.9322487981011122,Student,1.1976239769231607,-0.20336697570787826,1,2024-11-04 08:10:28
